,Category,ID,Message,Unknown,Clean_message,Tagged_message
900,disease_transmission,'460412419341574145',RT @WSJ: Health officials reported the first apparent case of person-to-person transmission of the MERS virus in the U.S.: http://t.co/iSamâ€¦,,  Health officials reported the first apparent case of person-to-person transmission of the MERS virus in the U.S.: ,"[('Health', 'NNP'), ('officials', 'NNS'), ('reported', 'VBD'), ('the', 'DT'), ('first', 'JJ'), ('apparent', 'NN'), ('case', 'NN'), ('of', 'IN'), ('person-to-person', 'NN'), ('transmission', 'NN'), ('of', 'IN'), ('the', 'DT'), ('MERS', 'NNP'), ('virus', 'VBZ'), ('in', 'IN'), ('the', 'DT'), ('U.S.', 'NNP'), (':', ':')]"
901,disease_transmission,'460416251810951169',RT @beforeitsnews: Deadly MERS-CoV Virus Threatens Globally In Latest Pandemic Scare â€“ Natural Treatments To Protect Yourself http://t.co/sâ€¦,,  Deadly MERS-CoV Virus Threatens Globally In Latest Pandemic Scare  Natural Treatments To Protect Yourself ,"[('Deadly', 'RB'), ('MERS-CoV', 'JJ'), ('Virus', 'NNP'), ('Threatens', 'NNP'), ('Globally', 'NNP'), ('In', 'NNP'), ('Latest', 'NNP'), ('Pandemic', 'NNP'), ('Scare', 'NNP'), ('Natural', 'NNP'), ('Treatments', 'NNP'), ('To', 'NNP'), ('Protect', 'NNP'), ('Yourself', 'NNP')]"
902,disease_transmission,'460416267317706752',"RT @goooooolkoora: Video evidence of the transmission of ""#Corona""virus of camels to huma  #coronavirus  http://t.co/hlBGf6oDMu",,"  Video evidence of the transmission of ""#Corona""virus of camels to huma  #coronavirus  ","[('Video', 'NNP'), ('evidence', 'NN'), ('of', 'IN'), ('the', 'DT'), ('transmission', 'NN'), ('of', 'IN'), ('``', '``'), ('#', '#'), ('Corona', 'NNP'), (""''"", ""''""), ('virus', 'VBZ'), ('of', 'IN'), ('camels', 'NNS'), ('to', 'TO'), ('huma', 'VB'), ('#', '#'), ('coronavirus', 'NN')]"
903,disease_transmission,'460417989326540801',An Austin News post: Infectious disease specialist: MERS won't become pandemic  http://t.co/um5tcVEeHW,,An Austin News post: Infectious disease specialist: MERS won't become pandemic  ,"[('An', 'DT'), ('Austin', 'NNP'), ('News', 'NNP'), ('post', 'NN'), (':', ':'), ('Infectious', 'JJ'), ('disease', 'NN'), ('specialist', 'NN'), (':', ':'), ('MERS', 'NNS'), ('wo', 'MD'), (""n't"", 'RB'), ('become', 'VB'), ('pandemic', 'JJ')]"
904,disease_transmission,'460419015920218112',Ù‡Ù„ ØªÙ†Ø´Ø± Ø§Ù„Ø´ÙŠØ´Ø© Ø§Ù„Ù…Ø´ØªØ±ÙƒØ© ÙÙŠØ±ÙˆØ³ ÙƒÙˆØ±ÙˆÙ†Ø§ ØŸ Can sharing Hookah increase the transmission of Coronavirus or other epidemic respiratory viruses ?,,       Can sharing Hookah increase the transmission of Coronavirus or other epidemic respiratory viruses ?,"[('Can', 'NNP'), ('sharing', 'NN'), ('Hookah', 'NNP'), ('increase', 'NN'), ('the', 'DT'), ('transmission', 'NN'), ('of', 'IN'), ('Coronavirus', 'NNP'), ('or', 'CC'), ('other', 'JJ'), ('epidemic', 'JJ'), ('respiratory', 'NN'), ('viruses', 'NNS'), ('?', '.')]"
905,disease_transmission,'460419025504591872',Eye Opener: MERS #virus spreads http://t.co/CQppQzlF6a 'Latest case of deadly disease in U.S. may have come from a simple handshake. All...',,Eye Opener: MERS #virus spreads  'Latest case of deadly disease in U.S. may have come from a simple handshake. All...',"[('Eye', 'NNP'), ('Opener', 'NNP'), (':', ':'), ('MERS', 'NNS'), ('#', '#'), ('virus', 'NN'), ('spreads', 'NNS'), (""'Latest"", 'JJ'), ('case', 'NN'), ('of', 'IN'), ('deadly', 'RB'), ('disease', 'NN'), ('in', 'IN'), ('U.S.', 'NNP'), ('may', 'MD'), ('have', 'VB'), ('come', 'VBN'), ('from', 'IN'), ('a', 'DT'), ('simple', 'JJ'), ('handshake', 'NN'), ('.', '.'), ('All', 'DT'), ('...', ':'), (""'"", 'POS')]"
906,disease_transmission,'460420245313060864',RT @DrFriedenCDC: These imported #MERS cases remind us weâ€™re all connected. Breaking transmission chain requires focused global collaboratiâ€¦,,  These imported #MERS cases remind us were all connected. Breaking transmission chain requires focused global collaborati,"[('These', 'DT'), ('imported', 'VBN'), ('#', '#'), ('MERS', 'NNP'), ('cases', 'NNS'), ('remind', 'VBP'), ('us', 'PRP'), ('were', 'VBD'), ('all', 'DT'), ('connected', 'VBN'), ('.', '.'), ('Breaking', 'NNP'), ('transmission', 'NN'), ('chain', 'NN'), ('requires', 'VBZ'), ('focused', 'VBN'), ('global', 'JJ'), ('collaborati', 'NN')]"
907,disease_transmission,'460420872268828673',"RT @USNewsHealth: MERS, a deadly disease from the Middle East, has surfaced in the United States, according to @cdcgov http://t.co/3T0gbz6Lâ€¦",,"  MERS, a deadly disease from the Middle East, has surfaced in the United States, according to  ","[('MERS', 'NNS'), (',', ','), ('a', 'DT'), ('deadly', 'RB'), ('disease', 'NN'), ('from', 'IN'), ('the', 'DT'), ('Middle', 'NNP'), ('East', 'NNP'), (',', ','), ('has', 'VBZ'), ('surfaced', 'VBN'), ('in', 'IN'), ('the', 'DT'), ('United', 'NNP'), ('States', 'NNPS'), (',', ','), ('according', 'VBG'), ('to', 'TO')]"
908,disease_transmission,'460422638242762752',Evidence of camel-to-human transmission of #MERS http://t.co/aGOnIlYWn3,,Evidence of camel-to-human transmission of #MERS ,"[('Evidence', 'NN'), ('of', 'IN'), ('camel-to-human', 'JJ'), ('transmission', 'NN'), ('of', 'IN'), ('#', '#'), ('MERS', 'NNP')]"
909,disease_transmission,'460422751166013440',Deadly respiratory disease MERS spreads to Iran,,Deadly respiratory disease MERS spreads to Iran,"[('Deadly', 'RB'), ('respiratory', 'JJ'), ('disease', 'NN'), ('MERS', 'NNS'), ('spreads', 'NNS'), ('to', 'TO'), ('Iran', 'NNP')]"
910,disease_transmission,'460423004271304704',.@CDCgov expert sees no signs of #MERS spreading in USA. Says agency learned from mistakes made during #SARS. http://t.co/HjOrjLU9oV,,. expert sees no signs of #MERS spreading in USA. Says agency learned from mistakes made during #SARS. ,"[('.', '.'), ('expert', 'NN'), ('sees', 'NNS'), ('no', 'DT'), ('signs', 'NNS'), ('of', 'IN'), ('#', '#'), ('MERS', 'NNP'), ('spreading', 'NN'), ('in', 'IN'), ('USA', 'NNP'), ('.', '.'), ('Says', 'VBZ'), ('agency', 'NN'), ('learned', 'VBD'), ('from', 'IN'), ('mistakes', 'NNS'), ('made', 'VBN'), ('during', 'IN'), ('#', '#'), ('SARS', 'NNS'), ('.', '.')]"
911,disease_transmission,'460425840845918208',"Saudis Question Mecca Preparedness as MERS Spreads: As MERS virus spreads, Saudis question Mecca preparedness ... http://t.co/uy8epXnI0C",,"Saudis Question Mecca Preparedness as MERS Spreads: As MERS virus spreads, Saudis question Mecca preparedness ... ","[('Saudis', 'NNP'), ('Question', 'NNP'), ('Mecca', 'NNP'), ('Preparedness', 'NNP'), ('as', 'IN'), ('MERS', 'NNP'), ('Spreads', 'NNP'), (':', ':'), ('As', 'IN'), ('MERS', 'NNS'), ('virus', 'CC'), ('spreads', 'NNS'), (',', ','), ('Saudis', 'NNP'), ('question', 'NN'), ('Mecca', 'NNP'), ('preparedness', 'NN'), ('...', ':')]"
912,disease_transmission,'460426562991820800',"RT @kimbrunhuber: From @CDCgov briefing Dr. Anne Schuchat says #MERS isn't easily spread in the community but ""these new diseases are just â€¦",,"  From  briefing Dr. Anne Schuchat says #MERS isn't easily spread in the community but ""these new diseases are just ","[('From', 'IN'), ('briefing', 'VBG'), ('Dr.', 'NNP'), ('Anne', 'NNP'), ('Schuchat', 'NNP'), ('says', 'VBZ'), ('#', '#'), ('MERS', 'NNP'), ('is', 'VBZ'), (""n't"", 'RB'), ('easily', 'RB'), ('spread', 'VB'), ('in', 'IN'), ('the', 'DT'), ('community', 'NN'), ('but', 'CC'), ('``', '``'), ('these', 'DT'), ('new', 'JJ'), ('diseases', 'NNS'), ('are', 'VBP'), ('just', 'RB')]"
913,disease_transmission,'460427531712073728',RT @OutFrontCNN: First U.S. transmission of killer virus -- MERS. @CNN's @drsanjaygupta joins @brikeilarcnn with the latest. #OutFront,,  First U.S. transmission of killer virus -- MERS. 's  joins  with the latest. #OutFront,"[('First', 'NNP'), ('U.S.', 'NNP'), ('transmission', 'NN'), ('of', 'IN'), ('killer', 'NN'), ('virus', 'VBZ'), ('--', ':'), ('MERS', 'NNP'), ('.', '.'), (""'s"", 'POS'), ('joins', 'NNS'), ('with', 'IN'), ('the', 'DT'), ('latest', 'JJS'), ('.', '.'), ('#', '#'), ('OutFront', 'NNP')]"
914,disease_transmission,'460427892661694464',RT @physorg_health: Saudis question #Mecca preparedness as #MERS spreads http://t.co/1a0jwCO2rK,, _health: Saudis question #Mecca preparedness as #MERS spreads ,"[('_health', 'NN'), (':', ':'), ('Saudis', 'NNP'), ('question', 'NN'), ('#', '#'), ('Mecca', 'NNP'), ('preparedness', 'NN'), ('as', 'IN'), ('#', '#'), ('MERS', 'NNP'), ('spreads', 'NNS')]"
915,disease_transmission,'460427921778552832',"RT @seharsaleem: Transmission of the virus isnâ€™t fully understood, but it is known to spread between humans. It is a SARS- like virus @EAamâ€¦",,"  Transmission of the virus isnt fully understood, but it is known to spread between humans. It is a SARS- like virus ","[('Transmission', 'NN'), ('of', 'IN'), ('the', 'DT'), ('virus', 'NN'), ('isnt', 'NN'), ('fully', 'RB'), ('understood', 'VBD'), (',', ','), ('but', 'CC'), ('it', 'PRP'), ('is', 'VBZ'), ('known', 'VBN'), ('to', 'TO'), ('spread', 'VB'), ('between', 'IN'), ('humans', 'NNS'), ('.', '.'), ('It', 'PRP'), ('is', 'VBZ'), ('a', 'DT'), ('SARS-', 'JJ'), ('like', 'IN'), ('virus', 'NN')]"
916,disease_transmission,'460428258581168128',WHO visited Saudi Arabia and found that failure to follow basic prevention &amp, control procedures to blame for spread of deadly MERS virus,WHO visited Saudi Arabia and found that failure to follow basic prevention &amp,"[('WHO', 'WP'), ('visited', 'VBN'), ('Saudi', 'NNP'), ('Arabia', 'NNP'), ('and', 'CC'), ('found', 'VBD'), ('that', 'IN'), ('failure', 'NN'), ('to', 'TO'), ('follow', 'VB'), ('basic', 'JJ'), ('prevention', 'NN'), ('&', 'CC'), ('amp', 'NN')]"
917,disease_transmission,'460428624089595904',ðŸ˜± MT @NewsBreaker 2 Orlando hospital employees who were exposed to patient w MERS are now showing symptoms http://t.co/lxGBMvzuCC @Reuters,, MT  2 Orlando hospital employees who were exposed to patient w MERS are now showing symptoms  ,"[('MT', 'NN'), ('2', 'CD'), ('Orlando', 'NNP'), ('hospital', 'NN'), ('employees', 'NNS'), ('who', 'WP'), ('were', 'VBD'), ('exposed', 'VBN'), ('to', 'TO'), ('patient', 'NN'), ('w', 'NN'), ('MERS', 'NNS'), ('are', 'VBP'), ('now', 'RB'), ('showing', 'VBG'), ('symptoms', 'NNS')]"
918,disease_transmission,'460428788581793792',"As MERS virus reaches U.S., public health system springs into action - ""Diseases don't respect borders"". http://t.co/Zc2Xogu6ff",,"As MERS virus reaches U.S., public health system springs into action - ""Diseases don't respect borders"". ","[('As', 'IN'), ('MERS', 'NNP'), ('virus', 'NN'), ('reaches', 'VBZ'), ('U.S.', 'NNP'), (',', ','), ('public', 'JJ'), ('health', 'NN'), ('system', 'NN'), ('springs', 'NNS'), ('into', 'IN'), ('action', 'NN'), ('-', ':'), ('``', '``'), ('Diseases', 'NNS'), ('do', 'VBP'), (""n't"", 'RB'), ('respect', 'VB'), ('borders', 'NNS'), (""''"", ""''""), ('.', '.')]"
919,disease_transmission,'460429314438074370',DNA Test Indicates Camel-to-Human Transmission of MERS: The virus in a 44-year-old Saudi man who died in Novem... http://t.co/CSzhpZjHKI,,DNA Test Indicates Camel-to-Human Transmission of MERS: The virus in a 44-year-old Saudi man who died in Novem... ,"[('DNA', 'NNP'), ('Test', 'NN'), ('Indicates', 'VBZ'), ('Camel-to-Human', 'JJ'), ('Transmission', 'NN'), ('of', 'IN'), ('MERS', 'NNP'), (':', ':'), ('The', 'DT'), ('virus', 'NN'), ('in', 'IN'), ('a', 'DT'), ('44-year-old', 'JJ'), ('Saudi', 'NNP'), ('man', 'NN'), ('who', 'WP'), ('died', 'VBD'), ('in', 'IN'), ('Novem', 'NNP'), ('...', ':')]"
920,disease_transmission,'460429911803830274',Deadly respiratory disease MERS spreads to Iran http://t.co/Zt6qIVK43P,,Deadly respiratory disease MERS spreads to Iran ,"[('Deadly', 'RB'), ('respiratory', 'JJ'), ('disease', 'NN'), ('MERS', 'NNS'), ('spreads', 'NNS'), ('to', 'TO'), ('Iran', 'NNP')]"
921,disease_transmission,'460432216577691649',RT @marcelsalathe: Ever wondered how social networks and the spread of diseases like flu or #MERS go together? Check out http://t.co/rlzizNâ€¦,,  Ever wondered how social networks and the spread of diseases like flu or #MERS go together? Check out ,"[('Ever', 'RB'), ('wondered', 'VBN'), ('how', 'WRB'), ('social', 'JJ'), ('networks', 'NNS'), ('and', 'CC'), ('the', 'DT'), ('spread', 'NN'), ('of', 'IN'), ('diseases', 'NNS'), ('like', 'IN'), ('flu', 'NN'), ('or', 'CC'), ('#', '#'), ('MERS', 'NNS'), ('go', 'VBP'), ('together', 'RB'), ('?', '.'), ('Check', 'NNP'), ('out', 'IN')]"
922,disease_transmission,'460435271708708864',"Based on what is know, which is still limited. RT @healthmap: #CDC: Confirmed #MERS by lab. No evidence of sustained transmission.",,"Based on what is know, which is still limited.   #CDC: Confirmed #MERS by lab. No evidence of sustained transmission.","[('Based', 'VBN'), ('on', 'IN'), ('what', 'WP'), ('is', 'VBZ'), ('know', 'VBP'), (',', ','), ('which', 'WDT'), ('is', 'VBZ'), ('still', 'RB'), ('limited', 'VBN'), ('.', '.'), ('#', '#'), ('CDC', 'NNP'), (':', ':'), ('Confirmed', 'NNP'), ('#', '#'), ('MERS', 'NNP'), ('by', 'IN'), ('lab', 'NN'), ('.', '.'), ('No', 'DT'), ('evidence', 'NN'), ('of', 'IN'), ('sustained', 'VBN'), ('transmission', 'NN'), ('.', '.')]"
923,disease_transmission,'460435272065249280',Likely camel-to-human MERS virus has human-to-human transmission risks | Sci-Tech | DW.DE |... http://t.co/L4XhxI6oCz,,Likely camel-to-human MERS virus has human-to-human transmission risks | Sci-Tech | DW.DE |... ,"[('Likely', 'RB'), ('camel-to-human', 'JJ'), ('MERS', 'NNS'), ('virus', 'VBZ'), ('has', 'VBZ'), ('human-to-human', 'JJ'), ('transmission', 'NN'), ('risks', 'NNS'), ('|', ':'), ('Sci-Tech', 'JJ'), ('|', 'NN'), ('DW.DE', 'JJ'), ('|', 'NN'), ('...', ':')]"
924,disease_transmission,'460435675956137984',From the #WorldCup to #Mecca: Can Big Events Spread Diseases? http://t.co/NijcNWtmsO #MERS #coronavirus #dengue #measles #mumps,,From the #WorldCup to #Mecca: Can Big Events Spread Diseases?  #MERS #coronavirus #dengue #measles #mumps,"[('From', 'IN'), ('the', 'DT'), ('#', '#'), ('WorldCup', 'NNP'), ('to', 'TO'), ('#', '#'), ('Mecca', 'NNP'), (':', ':'), ('Can', 'MD'), ('Big', 'NNP'), ('Events', 'NNP'), ('Spread', 'NNP'), ('Diseases', 'NNP'), ('?', '.'), ('#', '#'), ('MERS', 'NNP'), ('#', '#'), ('coronavirus', 'VBZ'), ('#', '#'), ('dengue', 'NN'), ('#', '#'), ('measles', 'NNS'), ('#', '#'), ('mumps', 'NNS')]"
925,disease_transmission,'460435738526367745',"NTRR Works to Eliminate Spread of Disease as 2nd U.S. Case of MERS Reported: coli, H1N1, black mold, athleteâ€™s... http://t.co/uvaEkvvjQF",,"NTRR Works to Eliminate Spread of Disease as 2nd U.S. Case of MERS Reported: coli, H1N1, black mold, athletes... ","[('NTRR', 'NNP'), ('Works', 'NNP'), ('to', 'TO'), ('Eliminate', 'NNP'), ('Spread', 'NNP'), ('of', 'IN'), ('Disease', 'NNP'), ('as', 'IN'), ('2nd', 'CD'), ('U.S.', 'NNP'), ('Case', 'NNP'), ('of', 'IN'), ('MERS', 'NNP'), ('Reported', 'NNP'), (':', ':'), ('coli', 'NN'), (',', ','), ('H1N1', 'NNP'), (',', ','), ('black', 'JJ'), ('mold', 'NN'), (',', ','), ('athletes', 'VBZ'), ('...', ':')]"
926,disease_transmission,'460437739700510720',"RT @CuringStupid: NewsGrab: Mers virus spreads across Middle East: Mers, a new camel-borne respiratory disease, threatens pilgri... http://â€¦",,"  NewsGrab: Mers virus spreads across Middle East: Mers, a new camel-borne respiratory disease, threatens pilgri... ","[('NewsGrab', 'NNP'), (':', ':'), ('Mers', 'NNPS'), ('virus', 'VBZ'), ('spreads', 'NNS'), ('across', 'IN'), ('Middle', 'NNP'), ('East', 'NNP'), (':', ':'), ('Mers', 'NNPS'), (',', ','), ('a', 'DT'), ('new', 'JJ'), ('camel-borne', 'NN'), ('respiratory', 'NN'), ('disease', 'NN'), (',', ','), ('threatens', 'VBZ'), ('pilgri', 'NN'), ('...', ':')]"
927,disease_transmission,'460438880945061889',"RT @FreePetAdvice: MERS uptick confounds, worries infectious disease experts http://t.co/cWO3K5lsJV",,"  MERS uptick confounds, worries infectious disease experts ","[('MERS', 'NNS'), ('uptick', 'VBP'), ('confounds', 'NNS'), (',', ','), ('worries', 'NNS'), ('infectious', 'JJ'), ('disease', 'NN'), ('experts', 'NNS')]"
928,disease_transmission,'460442150334124032',"With respect to #MERS reports, people should note it's inconclusive whether human-to-human transmission is possible. http://t.co/8OGRmP5wbd",,"With respect to #MERS reports, people should note it's inconclusive whether human-to-human transmission is possible. ","[('With', 'IN'), ('respect', 'NN'), ('to', 'TO'), ('#', '#'), ('MERS', 'NNS'), ('reports', 'NNS'), (',', ','), ('people', 'NNS'), ('should', 'MD'), ('note', 'VB'), ('it', 'PRP'), (""'s"", 'VBZ'), ('inconclusive', 'JJ'), ('whether', 'IN'), ('human-to-human', 'JJ'), ('transmission', 'NN'), ('is', 'VBZ'), ('possible', 'JJ'), ('.', '.')]"
929,disease_transmission,'460443528729198592',World Health: A camel reasons Corona virus transmission  #Saudi #news #qatif #KSA,,World Health: A camel reasons Corona virus transmission  #Saudi #news #qatif #KSA,"[('World', 'NN'), ('Health', 'NNP'), (':', ':'), ('A', 'DT'), ('camel', 'NN'), ('reasons', 'NNS'), ('Corona', 'NNP'), ('virus', 'NN'), ('transmission', 'NN'), ('#', '#'), ('Saudi', 'NNP'), ('#', '#'), ('news', 'NN'), ('#', '#'), ('qatif', 'IN'), ('#', '#'), ('KSA', 'NNP')]"
930,disease_transmission,'460447219183661058',MERS comes from Camels. Going to call it the Camels disease.,,MERS comes from Camels. Going to call it the Camels disease.,"[('MERS', 'NNS'), ('comes', 'VBZ'), ('from', 'IN'), ('Camels', 'NNPS'), ('.', '.'), ('Going', 'NNP'), ('to', 'TO'), ('call', 'VB'), ('it', 'PRP'), ('the', 'DT'), ('Camels', 'NNP'), ('disease', 'NN'), ('.', '.')]"
931,disease_transmission,'460447381172260864',Muslim Tradition of Drinking Camel Urine Will Spread MERS Disease Globally - Walid Shoebat http://t.co/vxKV2YHJFb,,Muslim Tradition of Drinking Camel Urine Will Spread MERS Disease Globally - Walid Shoebat ,"[('Muslim', 'NNP'), ('Tradition', 'NNP'), ('of', 'IN'), ('Drinking', 'NNP'), ('Camel', 'NNP'), ('Urine', 'NNP'), ('Will', 'NNP'), ('Spread', 'NNP'), ('MERS', 'NNP'), ('Disease', 'NNP'), ('Globally', 'NNP'), ('-', ':'), ('Walid', 'NNP'), ('Shoebat', 'NNP')]"
932,disease_transmission,'460447460415262721',MERS virus is not human-to-human transmission yet,,MERS virus is not human-to-human transmission yet,"[('MERS', 'NNS'), ('virus', 'VBP'), ('is', 'VBZ'), ('not', 'RB'), ('human-to-human', 'JJ'), ('transmission', 'NN'), ('yet', 'RB')]"
933,disease_transmission,'460447796597112832',RT @AC360: Doctors confirm the first person-to-person transmission of #MERS in the U.S. @drsanjaygupta has the latest #AC360 8p http://t.coâ€¦,,  Doctors confirm the first person-to-person transmission of #MERS in the U.S.  has the latest #AC360 8p ,"[('Doctors', 'NNS'), ('confirm', 'VBP'), ('the', 'DT'), ('first', 'JJ'), ('person-to-person', 'NN'), ('transmission', 'NN'), ('of', 'IN'), ('#', '#'), ('MERS', 'NNP'), ('in', 'IN'), ('the', 'DT'), ('U.S.', 'NNP'), ('has', 'VBZ'), ('the', 'DT'), ('latest', 'JJS'), ('#', '#'), ('AC360', 'NNP'), ('8p', 'CD')]"
934,disease_transmission,'460448130404610048',RT @BrennerBrief: NEW by @BrennerBrief - http://t.co/n7XJJ18HwT World Health Organization: MERS transmission now serious concern  #SARS #MEâ€¦,,  NEW by  -  World Health Organization: MERS transmission now serious concern  #SARS #ME,"[('NEW', 'NNP'), ('by', 'IN'), ('-', ':'), ('World', 'NNP'), ('Health', 'NNP'), ('Organization', 'NNP'), (':', ':'), ('MERS', 'NNS'), ('transmission', 'NN'), ('now', 'RB'), ('serious', 'JJ'), ('concern', 'NN'), ('#', '#'), ('SARS', 'NNS'), ('#', '#'), ('ME', 'PRP')]"
935,disease_transmission,'460448319014043648',"As MERS virus spreads, Saudis question Mecca preparedness ahead of high pilgrimage season: MECCA, Saudi Arabia -... http://t.co/hBh0geh4ME",,"As MERS virus spreads, Saudis question Mecca preparedness ahead of high pilgrimage season: MECCA, Saudi Arabia -... ","[('As', 'IN'), ('MERS', 'NNP'), ('virus', 'NN'), ('spreads', 'NNS'), (',', ','), ('Saudis', 'NNP'), ('question', 'NN'), ('Mecca', 'NNP'), ('preparedness', 'NN'), ('ahead', 'RB'), ('of', 'IN'), ('high', 'JJ'), ('pilgrimage', 'NN'), ('season', 'NN'), (':', ':'), ('MECCA', 'NNP'), (',', ','), ('Saudi', 'NNP'), ('Arabia', 'NNP'), ('-', ':'), ('...', ':')]"
936,disease_transmission,'460450410235318272',Deadly respiratory disease MERS spreads to Iran,,Deadly respiratory disease MERS spreads to Iran,"[('Deadly', 'RB'), ('respiratory', 'JJ'), ('disease', 'NN'), ('MERS', 'NNS'), ('spreads', 'NNS'), ('to', 'TO'), ('Iran', 'NNP')]"
937,disease_transmission,'460450810577833984',"RT @CDCgov: .@MANS00R9 #MERS-CoV has been isolated in camels. However, there is no confirmed animal to human transmission of the virus.",,"  . #MERS-CoV has been isolated in camels. However, there is no confirmed animal to human transmission of the virus.","[('.', '.'), ('#', '#'), ('MERS-CoV', '-NONE-'), ('has', 'VBZ'), ('been', 'VBN'), ('isolated', 'VBN'), ('in', 'IN'), ('camels', 'NNS'), ('.', '.'), ('However', 'RB'), (',', ','), ('there', 'EX'), ('is', 'VBZ'), ('no', 'DT'), ('confirmed', 'VBN'), ('animal', 'JJ'), ('to', 'TO'), ('human', 'JJ'), ('transmission', 'NN'), ('of', 'IN'), ('the', 'DT'), ('virus', 'NN'), ('.', '.')]"
